event-id,visible,timestamp,location-long,location-lat,argos:lat1,argos:lat2,argos:lc,argos:lon1,argos:lon2,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
507905606,true,1999-10-04 16:39:00.000,3.985,21.564,21.564,21.564,"0",3.985,3.985,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905607,true,1999-10-04 19:59:00.000,3.865,20.987,20.987,20.987,"3",3.865,3.865,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905608,true,1999-10-05 07:02:00.000,3.934,20.925,20.925,20.925,"0",3.934,3.934,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905609,true,1999-10-05 08:27:00.000,3.946,20.876,20.876,20.876,"0",3.946,3.946,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905610,true,1999-10-05 10:24:00.000,3.676,20.196,20.196,20.196,"0",3.676,3.676,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905611,true,1999-10-05 14:46:00.000,2.349,18.055,18.055,18.055,"A",2.349,2.349,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905612,true,1999-10-05 17:52:00.000,2.177,17.666,17.666,17.666,"B",2.177,2.177,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905613,true,1999-10-05 18:19:00.000,1.799,17.572,17.572,17.572,"A",1.799,1.799,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905614,true,1999-10-05 19:33:00.000,1.862,17.549,17.549,17.549,"1",1.862,1.862,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905615,true,1999-10-05 21:39:00.000,1.878,17.577,17.577,17.577,"1",1.878,1.878,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905616,true,1999-10-06 08:06:00.000,1.881,17.554,17.554,17.554,"1",1.881,1.881,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905617,true,1999-10-06 10:14:00.000,1.933,17.424,17.424,17.424,"0",1.933,1.933,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905618,true,1999-10-06 14:31:00.000,0.68,17.035,17.035,17.035,"B",0.68,0.68,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905619,true,1999-10-06 16:15:00.000,1.113,16.415,16.415,16.415,"0",1.113,1.113,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905620,true,1999-10-07 04:52:00.000,1.048,16.359,16.359,16.359,"0",1.048,1.048,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905621,true,1999-10-07 07:47:00.000,1.453,16.18,16.18,16.18,"0",1.453,1.453,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905622,true,1999-10-07 09:23:00.000,1.442,16.097,16.097,16.097,"0",1.442,1.442,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905623,true,1999-10-07 09:59:00.000,1.136,16.192,16.192,16.192,"0",1.136,1.136,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905624,true,1999-10-07 16:07:00.000,0.256,15.175,15.175,15.175,"0",0.256,0.256,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905625,true,1999-10-07 18:48:00.000,-0.004000000000019099,15.075,15.075,15.075,"A",-0.004,-0.004,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905626,true,1999-10-07 20:33:00.000,-0.02199999999999136,15.095,15.095,15.095,"0",-0.022,-0.022,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905627,true,1999-10-07 21:09:00.000,-0.01799999999997226,15.073,15.073,15.073,"1",-0.018,-0.018,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905628,true,1999-10-08 03:05:00.000,-0.038000000000010914,15.064,15.064,15.064,"1",-0.038,-0.038,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905629,true,1999-10-08 04:41:00.000,-0.05700000000001637,15.085,15.085,15.085,"1",-0.057,-0.057,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905630,true,1999-10-08 08:59:00.000,-0.02800000000002001,15.096,15.096,15.096,"0",-0.028,-0.028,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905631,true,1999-10-08 11:29:00.000,-0.03300000000001546,14.907,14.907,14.907,"B",-0.033,-0.033,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905632,true,1999-10-08 15:52:00.000,-0.8129999999999882,13.559,13.559,13.559,"0",-0.813,-0.813,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905633,true,1999-10-08 20:08:00.000,-1.0339999999999918,13.393,13.393,13.393,"0",-1.034,-1.034,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905634,true,1999-10-09 04:31:00.000,-1.0299999999999727,13.476,13.476,13.476,"0",-1.03,-1.03,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905635,true,1999-10-09 08:40:00.000,-0.9639999999999986,13.415,13.415,13.415,"A",-0.964,-0.964,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905636,true,1999-10-09 11:15:00.000,-0.8050000000000068,12.387,12.387,12.387,"0",-0.805,-0.805,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905637,true,1999-10-09 15:38:00.000,-1.788000000000011,11.855,11.855,11.855,"0",-1.788,-1.788,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905638,true,1999-10-09 19:45:00.000,-1.9979999999999905,11.661,11.661,11.661,"1",-1.998,-1.998,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905639,true,1999-10-10 04:21:00.000,-1.9800000000000182,11.662,11.662,11.662,"2",-1.98,-1.98,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905640,true,1999-10-10 08:17:00.000,-1.9750000000000227,11.667,11.667,11.667,"1",-1.975,-1.975,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905641,true,1999-10-10 09:23:00.000,-1.990000000000009,11.705,11.705,11.705,"0",-1.99,-1.99,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905642,true,1999-10-10 11:03:00.000,-1.9780000000000086,11.546,11.546,11.546,"0",-1.978,-1.978,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905643,true,1999-10-10 15:30:00.000,-2.3109999999999786,10.949,10.949,10.949,"0",-2.311,-2.311,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905644,true,1999-10-10 19:22:00.000,-2.4189999999999827,10.903,10.903,10.903,"1",-2.419,-2.419,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905645,true,1999-10-11 04:09:00.000,-2.410000000000025,10.904,10.904,10.904,"0",-2.41,-2.41,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905646,true,1999-10-11 09:11:00.000,-2.5600000000000023,10.984,10.984,10.984,"0",-2.56,-2.56,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905647,true,1999-10-11 15:17:00.000,-3.3009999999999877,9.987,9.987,9.987,"0",-3.301,-3.301,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905648,true,1999-10-11 22:00:00.000,-3.3079999999999927,10.016,10.016,10.016,"0",-3.308,-3.308,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905649,true,1999-10-12 07:38:00.000,-3.4569999999999936,10.089,10.089,10.089,"0",-3.457,-3.457,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905650,true,1999-10-12 08:58:00.000,-3.4540000000000077,9.987,9.987,9.987,"0",-3.454,-3.454,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905651,true,1999-10-12 09:12:00.000,-3.4780000000000086,9.829,9.829,9.829,"0",-3.478,-3.478,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905652,true,1999-10-12 10:41:00.000,-3.766999999999996,9.905,9.905,9.905,"A",-3.767,-3.767,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905653,true,1999-10-12 15:03:00.000,-3.184000000000026,8.887,8.887,8.887,"0",-3.184,-3.184,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905654,true,1999-10-12 16:47:00.000,-4.653999999999996,7.951,7.951,7.951,"A",-4.654,-4.654,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905655,true,1999-10-12 20:18:00.000,-4.673000000000002,8.29,8.29,8.29,"1",-4.673,-4.673,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905656,true,1999-10-13 03:50:00.000,-4.682999999999993,8.292,8.292,8.292,"2",-4.683,-4.683,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905657,true,1999-10-13 08:51:00.000,-4.843999999999994,8.245,8.245,8.245,"0",-4.844,-4.844,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905658,true,1999-10-13 10:29:00.000,-4.927999999999997,8.001,8.001,8.001,"0",-4.928,-4.928,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905659,true,1999-10-13 14:55:00.000,-4.8910000000000196,7.607,7.607,7.607,"B",-4.891,-4.891,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905660,true,1999-10-13 16:34:00.000,-5.447000000000003,7.274,7.274,7.274,"0",-5.447,-5.447,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905661,true,1999-10-13 18:13:00.000,-5.814000000000021,6.977,6.977,6.977,"B",-5.814,-5.814,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905662,true,1999-10-13 21:33:00.000,-5.677999999999997,7.237,7.237,7.237,"0",-5.678,-5.678,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905663,true,1999-10-14 05:17:00.000,-5.538000000000011,7.011,7.011,7.011,"0",-5.538,-5.538,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905664,true,1999-10-16 04:56:00.000,-5.509999999999991,7.336,7.336,7.336,"1",-5.51,-5.51,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905665,true,1999-10-17 04:46:00.000,-5.451999999999998,7.337,7.337,7.337,"1",-5.452,-5.452,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905666,true,1999-10-18 22:11:00.000,-5.437999999999988,7.336,7.336,7.336,"1",-5.438,-5.438,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905667,true,1999-10-19 15:29:00.000,-5.538000000000011,7.259,7.259,7.259,"1",-5.538,-5.538,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905668,true,1999-10-22 21:17:00.000,-5.483000000000004,7.304,7.304,7.304,"1",-5.483,-5.483,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905669,true,1999-10-24 06:42:00.000,-5.514999999999986,7.383,7.383,7.383,"2",-5.515,-5.515,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905670,true,1999-10-25 03:14:00.000,-5.322999999999979,7.293,7.293,7.293,"2",-5.323,-5.323,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905671,true,1999-10-26 22:08:00.000,-5.461999999999989,7.301,7.301,7.301,"1",-5.462,-5.462,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905672,true,1999-10-28 10:37:00.000,-5.458000000000027,7.32,7.32,7.32,"2",-5.458,-5.458,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905673,true,1999-10-29 20:41:00.000,-5.531999999999982,7.312,7.312,7.312,"1",-5.532,-5.532,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905674,true,1999-10-30 07:38:00.000,-5.468999999999994,7.329,7.329,7.329,"3",-5.469,-5.469,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905675,true,1999-10-31 07:15:00.000,-5.492000000000019,7.32,7.32,7.32,"2",-5.492,-5.492,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905676,true,1999-11-03 09:22:00.000,-5.437000000000012,7.299,7.299,7.299,"1",-5.437,-5.437,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905677,true,1999-11-09 16:29:00.000,-5.5020000000000095,7.316,7.316,7.316,"3",-5.502,-5.502,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905678,true,1999-11-13 07:25:00.000,-5.494000000000028,7.323,7.323,7.323,"1",-5.494,-5.494,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905679,true,1999-11-14 15:34:00.000,-5.480000000000018,7.306,7.306,7.306,"1",-5.48,-5.48,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905680,true,1999-11-15 08:22:00.000,-5.459000000000003,7.32,7.32,7.32,"1",-5.459,-5.459,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905681,true,1999-11-16 06:31:00.000,-5.434000000000026,7.308,7.308,7.308,"1",-5.434,-5.434,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905682,true,1999-11-18 03:43:00.000,-5.4809999999999945,7.294,7.294,7.294,"1",-5.481,-5.481,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905683,true,1999-11-21 21:39:00.000,-5.440999999999974,7.31,7.31,7.31,"1",-5.441,-5.441,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905684,true,1999-11-23 07:03:00.000,-5.487000000000023,7.311,7.311,7.311,"2",-5.487,-5.487,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905685,true,1999-11-29 06:37:00.000,-5.490000000000009,7.277,7.277,7.277,"2",-5.49,-5.49,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905686,true,1999-11-30 20:30:00.000,-5.492000000000019,7.306,7.306,7.306,"1",-5.492,-5.492,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905687,true,2000-03-01 19:41:00.000,-5.480000000000018,7.309,7.309,7.309,"2",-5.48,-5.48,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905688,true,2000-03-02 03:48:00.000,-5.4809999999999945,7.304,7.304,7.304,"2",-5.481,-5.481,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905689,true,2000-03-03 05:17:00.000,-5.492999999999995,7.308,7.308,7.308,"1",-5.493,-5.493,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
507905690,true,2000-03-04 05:04:00.000,-5.470000000000027,7.306,7.306,7.306,"1",-5.47,-5.47,"argos-doppler-shift",,"Ma51-98","Ma51-98","Osprey (A), Southern Sweden"
